7,15,2,28,25,12,27,23,14,2,24,16,25,0,27,4,1,28,2,25,11,29,14,12,20,12,25,23,29,11,22,18,22,15,27,11,23,19,11,1
26,2,8,24,24,10,5,24,6,21,0,28,0,14,25,10,22,6,9,2,4,17,3,16,16,12,25,6,22,22,22,22,6,6,3,25,24,3,9,1
7,4,13,18,14,13,22,28,13,29,16,24,0,5,25,14,2,19,6,24,2,0,25,28,28,26,11,6,22,22,22,22,6,6,3,25,24,5,23,17
20,27,15,24,24,10,5,24,6,21,0,28,19,14,25,10,22,6,9,24,2,0,25,28,28,11,11,22,26,0,8,4,7,4,18,9,2,3,9,1
3,4,22,24,10,27,13,21,10,27,11,10,15,12,15,21,15,16,2,26,12,10,12,10,13,9,9,15,14,0,23,7,2,8,2,6,15,14,24,9
3,4,22,21,6,27,3,3,15,11,12,10,27,29,9,6,9,12,19,12,26,29,21,16,29,17,21,25,6,21,1,13,4,15,21,24,24,11,18,9
8,0,22,21,6,0,9,3,10,15,10,22,5,7,1,12,26,22,9,8,9,16,8,19,0,13,5,0,12,17,24,22,10,8,9,5,10,29,7,24
7,15,2,28,25,12,27,23,14,2,24,10,25,0,27,6,19,20,16,19,1,24,7,2,10,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
26,27,15,24,24,10,23,27,8,13,24,3,19,26,26,8,9,8,25,26,16,8,8,28,20,13,7,17,20,20,7,24,12,17,18,6,15,26,16,16
8,13,22,24,10,27,13,21,10,27,11,25,15,12,15,21,15,16,2,26,12,10,12,10,13,9,9,15,14,0,23,7,2,8,2,20,17,20,27,29
7,15,2,18,14,13,13,2,18,2,9,22,3,1,2,21,3,24,16,16,11,4,25,29,21,15,22,4,19,2,6,0,29,4,10,12,21,10,23,17
1,23,8,16,6,18,22,28,13,29,16,24,25,5,25,14,2,19,6,24,2,0,25,28,21,12,25,6,22,22,22,22,6,6,3,25,24,14,24,9
7,15,2,28,25,12,27,23,14,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,12,25,14,22,22,22,22,6,6,3,25,24,14,24,9
1,23,8,16,6,18,22,28,13,29,16,24,0,5,25,14,2,19,6,11,2,0,3,4,8,17,21,14,10,23,2,23,0,14,19,22,2,19,12,26
7,15,2,28,25,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,12,25,23,29,11,22,6,22,15,27,11,23,19,11,27
18,21,3,5,2,15,5,24,6,21,0,28,19,14,25,10,1,28,2,25,11,29,14,12,20,12,25,6,22,22,22,22,6,6,3,25,3,10,23,17
1,23,8,16,6,18,22,28,13,29,16,24,0,5,25,14,2,19,6,2,11,29,14,12,20,12,25,23,29,11,22,18,22,15,27,11,23,19,11,27
7,4,13,28,25,12,27,23,14,2,24,16,25,0,27,4,1,28,2,25,11,29,14,12,20,12,25,6,22,22,22,22,6,6,3,25,24,14,24,9
26,2,8,0,17,29,19,11,20,22,13,0,23,8,22,11,1,20,20,5,11,2,17,15,1,22,23,11,26,21,19,18,11,14,19,22,2,19,12,1
7,15,2,0,25,12,27,2,14,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,11,11,22,26,0,8,4,7,4,18,9,2,25,29,27
1,23,8,16,6,18,13,2,18,2,9,22,3,1,2,21,3,24,16,16,11,4,25,29,16,15,22,4,19,2,6,0,29,4,10,12,21,14,24,9
8,0,0,18,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,20,17,1,28,21,26,10,17,29,20,7,24,12,17,18,6,15,14,24,9
7,15,2,28,25,12,27,23,14,2,24,16,25,0,27,4,1,28,2,25,11,29,14,12,20,12,25,6,22,22,22,22,6,6,3,25,24,20,27,29
26,27,15,24,24,10,5,24,6,21,0,28,0,14,25,10,22,6,9,2,4,17,3,16,16,13,5,0,12,17,24,22,10,8,23,6,3,26,4,10
8,0,0,18,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,11,4,25,29,16,15,22,4,19,2,6,0,29,19,24,21,11,5,3,23
7,15,2,28,25,12,27,23,14,2,24,16,25,0,27,4,22,6,9,2,11,29,14,12,20,12,25,14,29,11,22,18,22,15,27,11,23,19,11,27
26,2,8,0,17,29,19,11,20,22,13,0,23,8,22,11,1,20,20,5,11,2,17,15,1,22,23,11,26,21,19,18,11,21,13,6,15,23,23,17
18,21,3,5,2,15,23,27,8,13,24,3,19,26,26,8,9,8,25,26,16,8,8,28,20,13,7,6,4,24,25,12,2,16,21,26,29,29,11,1
25,4,1,28,0,3,19,29,6,16,15,14,9,6,2,9,18,21,19,9,13,26,29,13,18,21,28,23,29,11,22,18,22,17,18,6,15,20,27,29
26,2,8,5,2,15,23,27,8,13,24,3,19,26,26,6,19,20,16,19,1,24,7,2,21,27,16,17,20,20,7,24,12,17,18,6,15,10,23,17
7,15,2,28,25,16,5,2,10,23,9,18,17,12,19,3,14,17,5,9,5,23,25,28,28,26,10,17,29,20,7,24,12,17,18,6,15,14,24,9
26,2,8,28,2,15,23,27,8,13,24,3,19,26,26,8,9,8,25,26,16,8,15,8,28,1,19,9,20,17,25,12,16,4,10,12,21,10,23,17
7,4,29,25,24,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,12,25,6,16,22,22,22,6,6,3,25,24,20,27,29
8,0,0,18,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,20,17,1,28,21,26,10,14,10,23,2,23,0,21,18,6,15,14,24,9
7,15,2,0,25,12,27,23,14,2,24,16,0,0,27,6,19,20,16,19,1,24,7,2,10,16,1,10,22,25,18,6,1,16,21,26,29,29,11,1
19,21,29,25,24,16,5,29,10,23,9,18,17,12,19,3,14,17,5,9,5,23,25,28,28,26,10,17,29,20,7,24,12,17,18,20,17,29,18,1
1,23,8,16,6,18,22,28,13,29,16,24,19,5,25,6,19,20,16,19,1,24,7,2,10,16,7,11,7,29,26,26,25,23,23,6,9,26,4,10
27,26,11,14,16,23,2,22,29,15,18,12,26,11,14,7,1,6,1,14,3,3,6,23,21,16,7,11,7,29,26,26,25,23,9,5,10,29,7,24
7,15,2,0,25,12,27,23,14,2,24,16,0,0,27,14,2,19,6,11,2,0,3,4,8,16,0,1,23,28,3,10,4,29,18,24,24,5,18,9
8,0,0,18,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,20,17,1,28,10,11,27,25,6,21,1,13,4,15,21,24,24,11,18,9
